"Trap","Year","Start.date","Start.month","End.date","End.month","Empty","o/u","FHL","Family","Genus","Art","Ref","Number","Stratum","TreeSp"
"10",2018,19,6,4,7,7,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",4,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"u","23-.xxx-.xxx-.","Staphylinidae","Tachyporinae","spec.",NA,2,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","34-.049-.004-.","Elateridae","Cardiophorus","ruficollis","L., 1758",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","34-.038-.002-.","Elateridae","Stenagostus","rhombeus","Olivier, 1790",1,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Upper","Fraxinus"
"10",2018,11,4,24,4,2,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",4,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","91-.001-.014-.","Curculionidae","Scolytus","multistriatus","Marsh., 1802",1,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",2,"Upper","Fraxinus"
"10",2018,29,8,11,9,12,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",2,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,6,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",25,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,2,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","79-.012-.001-.","Mordellidae","Mordellochroa","abdominalis","F., 1775",1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","85-.047-.008-.","Scarabaeidae","Protaetia","marmorata","F., 1792",1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","87-.023-.002-.","Cerambycidae","Grammoptera","ruficornis","F., 1781",1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",5,"Upper","Fraxinus"
"10",2018,19,6,4,7,7,"u","88-.076-.005-.","Chrysomelidae","Cassida","nebulosa L., 1758",NA,1,"Upper","Fraxinus"
"10",2018,19,6,4,7,7,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,1,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",1,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"o","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","65-.006-.028-.","Ciidae","Cis","festivus","Panzer, 1793",2,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","91-.001-.003-.","Curculionidae","Scolytus","intricatus","Ratz., 1837",1,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",3,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","45-.001-.017-.","Dermestidae","Dermestes","lardarius L., 1758",NA,1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","62-.023-.002-.","Coccinellidae","Adalia","decempunctata","L., 1758",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",8,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","93-.021-.019-.","Curculionidae","Phyllobius","argentatus","L., 1758",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",2,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","62-.010-.001-.","Coccinellidae","Clitostethus","arcuatus","Rossi, 1794",1,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","70-.007-.002-.","Oedemeridae","Ischnomera","caerulea","L., 1758",2,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","711.001-.001-.","Salpingidae","Lissodema","cursor","Gyll., 1813",1,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",1,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",2,"Upper","Fraxinus"
"10",2018,11,4,24,4,2,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",2,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","711.001-.001-.","Salpingidae","Lissodema","cursor","Gyll., 1813",1,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","89-.003-.005-.","Chrysomelidae","Bruchus","rufimanus Boh., 1833",NA,1,"Upper","Fraxinus"
"10",2018,29,8,11,9,12,"o","","","kein Glas","",NA,0,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","24-.014-.001-.","Staphylinidae","Batrisus","formicarius Aubé, 1833",NA,1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","711.001-.001-.","Salpingidae","Lissodema","cursor","Gyll., 1813",2,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"o","27-.005-.002-.","Cantharidae","Rhagonycha","fulva","Scop., 1763",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","82-.008-.002-.","Tenebrionidae","Mycetochara","axillaris","Payk., 1799",1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","88-.023-.0061.","Chrysomelidae","Chrysolina","fastuosa","Scop., 1763",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",9,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","87-.023-.002-.","Cerambycidae","Grammoptera","ruficornis","F., 1781",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","90-.010-.001-.","Anthribidae","Platystomos","albinus","L., 1758",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",3,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","711.001-.001-.","Salpingidae","Lissodema","cursor","Gyll., 1813",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,1,"Upper","Fraxinus"
"10",2018,8,5,29,5,4,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Upper","Fraxinus"
"10",2018,22,5,5,6,5,"o","69-.008-.017-.","Ptinidae","Ptinus","sexpunctatus Panzer, 1789",NA,1,"Upper","Fraxinus"
"10",2018,5,6,19,6,6,"u","87-.087-.001-.","Cerambycidae","Tetrops","praeustus","L., 1758",1,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Upper","Fraxinus"
"10",2018,11,4,24,4,2,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",1,"Upper","Fraxinus"
"10",2018,27,3,11,4,1,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",15,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","93-.106-.021-.","Curculionidae","Anthonomus","rectirostris","L., 1758",1,"Upper","Fraxinus"
"10",2018,16,8,29,8,11,"u","","","kein Glas","",NA,0,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","62-.031-.002-.","Coccinellidae","Calvia","quatuordecimguttata","L., 1758",2,"Upper","Fraxinus"
"10",2018,16,8,29,8,11,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","62-.031-.001-.","Coccinellidae","Calvia","decemguttata","L., 1767",1,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","87-.023-.001-.","Cerambycidae","Grammoptera","ustulata","Schaller, 1783",1,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","86-.003-.002-.","Lucanidae","Platycerus","caraboides","L., 1758",1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","","","kein Glas","",NA,0,"Upper","Fraxinus"
"10",2018,11,4,24,4,2,"o","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",1,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"o","88-.052-.007-.a","Chrysomelidae","Altica","oleracea oleracea","L., 1758",1,"Upper","Fraxinus"
"10",2018,11,9,26,9,13,"u","88-.017-.071-.","Chrysomelidae","Cryptocephalus","pusillus F., 1777",NA,1,"Upper","Fraxinus"
"10",2018,17,7,1,8,9,"u","93-.110-.006-.","Curculionidae","Curculio","glandium Marsh., 1802",NA,2,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",2,"Upper","Fraxinus"
"10",2018,24,4,8,5,3,"u","87-.081-.0071.","Cerambycidae","Agapanthia","intermedia Ganglb., 1884",NA,1,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",2,"Upper","Fraxinus"
"10",2018,4,7,17,7,8,"u","","","kein Glas","",NA,0,"Upper","Fraxinus"
"11",2018,5,6,19,6,6,"u","492.002-.003-.","Cerylonidae","Cerylon","ferrugineum Steph., 1830",NA,1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","34-.0011.001-.","Elateridae","Brachygonus","megerlei","Lacord., 1835",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","93-.044-.010-.","Curculionidae","Sitona","lineatus","L., 1758",1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","01-.079-.012-.","Carabidae","Dromius","quadrimaculatus","L., 1758",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","93-.110-.004-.","Curculionidae","Curculio","villosus F., 1781",NA,1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","52-.001-.009-.","Monotomidae","Rhizophagus","bipustulatus","F., 1792",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",32,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","88-.017-.026-.","Chrysomelidae","Cryptocephalus","sericeus","L., 1758",1,"Lower","Fraxinus"
"11",2018,11,9,26,9,13,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Lower","Fraxinus"
"11",2018,11,9,26,9,13,"u","62-.009-.001-.","Coccinellidae","Stethorus","pusillus","Herbst, 1797",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","34-.016-.002-.","Elateridae","Melanotus","villosus","Geoffr., 1785",1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",2,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,6,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,5,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",6,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,8,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",5,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","68-.007-.012-.","Ptinidae","Ernobius","mollis","L., 1758",2,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,4,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",8,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",2,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","30-.005-.008-.","Dasytidae","Dasytes","plumbeus (O. Müller, 1776)",NA,2,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","68-.0122.001-.","Ptinidae","Hemicoelus","canaliculatus","C. Thoms., 1863",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","87-.087-.001-.","Cerambycidae","Tetrops","praeustus","L., 1758",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","68-.008-.002-.","Ptinidae","Oligomerus","brunneus","Olivier, 1790",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",2,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","91-.011-.001-.","Curculionidae","Hylesinus","crenatus","F., 1787",1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","68-.0011.001-.","Ptinidae","Ptinomorphus","imperialis","L., 1767",2,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","881.004-.001-.","Orsodacnidae","Orsodacne","cerasi","L., 1758",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",2,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","50-.009-.001-.","Nitidulidae","Epuraea","melanocephala","Marsh., 1802",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","23-.xxx-.xxx-.","Staphylinidae","Omaliinae","spec.",NA,1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",2,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","73-.004-.010-.","Scraptiidae","Anaspis","maculata","Geoffr., 1785",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","841.001-.003-.","Trogidae","Trox","hispidus","Pont., 1763",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"o","93-.078-.005-.","Curculionidae","Rhyncolus","punctatulus Boh., 1838",NA,1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Fraxinus"
"11",2018,11,9,26,9,13,"o","","","kein Glas","",NA,0,"Lower","Fraxinus"
"11",2018,29,8,11,9,12,"o","","","kein Glas","",NA,0,"Lower","Fraxinus"
"11",2018,29,8,11,9,12,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",3,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"o","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","74-.003-.002-.","Aderidae","Euglenes","oculatus","Payk., 1798",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","50-.008d.010-.","Nitidulidae","Brassicogethes","aeneus","F., 1775",1,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",2,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","87-.082-.006-.","Cerambycidae","Saperda","punctata","L., 1767",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","38-.020-.014-.","Buprestidae","Agrilus","convexicollis L. Redt., 1847",NA,1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",4,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","91-.001-.014-.","Curculionidae","Scolytus","multistriatus","Marsh., 1802",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"o","55-.014-.046-.","Cryptophagidae","Atomaria","linearis Steph., 1830",NA,1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","34-.041-.001-.","Elateridae","Athous","haemorrhoidalis","F., 1801",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","70-.007-.002-.","Oedemeridae","Ischnomera","caerulea","L., 1758",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","58-.008-.002-.","Latridiidae","Corticarina","similata","Gyll., 1827",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",3,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","87-.078-.0011.","Cerambycidae","Leiopus","linnei Wall.Ny.K., 2009",NA,1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","60-.018-.002-.","Zopheridae","Colydium","filiforme F., 1792",NA,1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","601.008-.003-.","Corylophidae","Orthoperus","atomus","Gyll., 1808",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","73-.004-.009-.","Scraptiidae","Anaspis","frontalis","L., 1758",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","87-.015-.001-.","Cerambycidae","Stenocorus","meridianus","L., 1758",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","91-.027-.001-.","Curculionidae","Ernoporicus","fagi","F., 1778",1,"Lower","Fraxinus"
"11",2018,8,5,29,5,4,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",11,"Lower","Fraxinus"
"11",2018,19,6,4,7,7,"u","91-.0363.001-.","Curculionidae","Xyleborinus","saxesenii","Ratz., 1837",13,"Lower","Fraxinus"
"11",2018,17,7,1,8,9,"u","91-.011-.002-.","Curculionidae","Hylesinus","toranio","D'Anthoine, 1788",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"u","91-.011-.003-.","Curculionidae","Hylesinus","varius","F., 1775",1,"Lower","Fraxinus"
"11",2018,5,6,19,6,6,"u","711.001-.001-.","Salpingidae","Lissodema","cursor","Gyll., 1813",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","58-.004-.012-.","Latridiidae","Enicmus","rugosus","Herbst, 1793",2,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,2,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","50-.009-.001-.","Nitidulidae","Epuraea","melanocephala","Marsh., 1802",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","70-.007-.002-.","Oedemeridae","Ischnomera","caerulea","L., 1758",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","70-.010-.001-.","Oedemeridae","Oedemera","flavipes","F., 1792",1,"Lower","Fraxinus"
"11",2018,24,4,8,5,3,"o","93-.103-.001-.","Curculionidae","Lignyodes","enucleator","Panzer, 1798",1,"Lower","Fraxinus"
"11",2018,16,8,29,8,11,"o","","","kein Glas","",NA,0,"Lower","Fraxinus"
"11",2018,16,8,29,8,11,"u","61-.003-.002-.","Endomychidae","Symbiotes","gibberosus","Lucas, 1846",1,"Lower","Fraxinus"
"11",2018,29,8,11,9,12,"u","55-.008-.027-.","Cryptophagidae","Cryptophagus","quadridentatus","Mannerh., 1843",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","30-.005-.009-.","Dasytidae","Dasytes","aeratus Steph., 1830",NA,1,"Lower","Fraxinus"
"11",2018,17,7,1,8,9,"u","90-.003-.001-.","Anthribidae","Tropideres","albirostris","Schaller, 1783",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","50-.020-.002-.","Nitidulidae","Cryptarcha","undata","Olivier, 1790",2,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","58-.004-.012-.","Latridiidae","Enicmus","rugosus","Herbst, 1793",1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","01-.065-.014-.","Carabidae","Amara","communis","Panzer, 1797",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"o","","","kein Glas","",NA,0,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","23-.xxx-.xxx-.","Staphylinidae","Aleocharinae","spec.",NA,1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","45-.002-.004-.","Dermestidae","Attagenus","punctatus","Scop., 1772",1,"Lower","Fraxinus"
"11",2018,1,8,16,8,10,"u","38-.020-.014-.","Buprestidae","Agrilus","convexicollis L. Redt., 1847",NA,1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","54-.001-.001-.","Erotylidae","Tritoma","bipustulata F., 1775",NA,1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","54-.001-.001-.","Erotylidae","Tritoma","bipustulata F., 1775",NA,1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","56-.002-.011-.","Phalacridae","Olibrus","bicolor","F., 1792",1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","58-.0081.001-.","Latridiidae","Cortinicara","gibbosa","Herbst, 1793",4,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","91-.036-.005-.","Curculionidae","Xyleborus","monographus","F., 1792",1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"o","88-.049-.002-.","Chrysomelidae","Phyllotreta","vittula","L. Redt., 1849",1,"Lower","Fraxinus"
"11",2018,11,4,24,4,2,"u","01-.041-.065-.","Carabidae","Harpalus","anxius","Duft., 1812",1,"Lower","Fraxinus"
"11",2018,4,7,17,7,8,"o","27-.005-.002-.","Cantharidae","Rhagonycha","fulva","Scop., 1763",1,"Lower","Fraxinus"
"11",2018,4,7,17,7,8,"o","80-.005-.006-.","Melandryidae","Orchesia","undulata Kr., 1853",NA,1,"Lower","Fraxinus"
"11",2018,22,5,5,6,5,"u","59-.003-.001-.","Mycetophagidae","Litargus","connexus","Geoffr., 1785",2,"Lower","Fraxinus"
"11",2018,27,3,11,4,1,"o","62-.028-.002-.","Coccinellidae","Harmonia","axyridis","Pallas, 1773",1,"Lower","Fraxinus"
